******** CONFIGURAÇÃO DE PARALELISMO **************

Número de jobs: 4
       4.937        0.000      163.465     1197.574
       4.937        0.000      163.465     1197.574
       4.938        0.000      163.465     1197.574
       4.938        0.000      163.465     1197.574
       4.956        0.000      163.465     1197.574
       4.957        0.000      163.465     1197.574
       4.957        0.000      163.465     1197.574
       4.958        0.000      163.465     1197.574
       4.958        0.000      163.465     1197.574
       4.972        0.000      163.465     1197.574
       4.973        0.000      163.465     1197.574
       4.973        0.000      163.465     1197.574
       4.974        0.000      163.465     1197.574
       4.974        0.000      163.465     1197.574
       4.999        0.000      163.465     1197.574
       5.000        0.000      163.465     1197.574
       5.000        0.000      163.465     1197.574
       5.013        0.000      163.465     1197.574
       5.014       20.461      163.465     1197.574
       5.014        0.000      163.465     1197.574
       5.023        0.000      163.465     1197.574
       5.024        0.000      163.465     1197.574
       5.024        0.000      163.465     1197.574
       5.025        0.000      163.465     1197.574
       5.025        0.000      163.465     1197.574
       5.026        0.000      163.465     1197.574
       5.026        0.000      163.465     1197.574
       5.051        0.000      163.465     1197.574
       5.052        0.000      163.465     1197.574
       5.052        0.000      163.465     1197.574
       5.063        0.000      163.465     1197.574
       5.064        0.000      163.465     1197.574
       5.069        0.000      163.465     1197.574
       5.075        0.000      163.465     1197.574
       5.076        0.000      163.465     1197.574
       5.080        0.000      163.465     1197.574
       5.080        0.000      163.465     1197.574
       5.081       20.494      163.465     1197.574
       5.081        0.000      163.465     1197.574
       5.082        0.000      163.465     1197.574
       5.082        0.000      163.465     1197.574
       5.111        0.000      163.465     1197.574
       5.111        0.000      163.465     1197.574
       5.112        0.000      163.465     1197.574
       5.112        0.000      163.465     1197.574
       5.113        0.000      163.465     1197.574
       5.113        0.000      163.465     1197.574
       5.114        0.000      163.465     1197.574
       5.114        0.000      163.465     1197.574
       5.150        0.000      163.465     1197.574
       5.155        0.000      163.465     1197.574
       5.156        0.000      163.465     1197.574
       5.167        0.000      163.465     1197.574
       5.168        0.000      163.465     1197.574
       5.169        0.000      163.465     1197.574
       5.195       17.944      163.465     1197.574
       5.195        0.000      163.465     1197.574
       5.196        0.000      163.465     1197.574
       5.196        0.000      163.465     1197.574
       5.208        0.000      163.465     1197.574
       5.209        0.000      163.465     1197.574
       5.210        0.000      163.547     1197.574
       5.222        0.000      163.547     1197.574
       5.230        0.000      163.547     1197.574
       5.231        0.000      163.547     1197.574
       5.239        0.000      163.547     1197.574
       5.243        0.000      163.547     1197.574
       5.256        0.000      163.547     1197.574
       5.256        0.000      163.547     1197.574
       5.257        0.000      163.547     1197.574
       5.257        0.000      163.547     1197.574
       5.258        0.000      163.547     1197.574
       5.281        0.000      163.547     1197.574
       5.283       20.052      163.547     1197.574
       5.284        0.000      163.547     1197.574
       5.300        0.000      163.547     1197.574
       5.300        0.000      163.547     1197.574
       5.313        0.000      163.547     1197.574
       5.321        0.000      163.547     1197.574
       5.322        0.000      163.547     1197.574
       5.335        0.000      163.547     1197.574
       5.335        0.000      163.547     1197.574
       5.336        0.000      163.547     1197.574
       5.336        0.000      163.547     1197.574
       5.337        0.000      163.547     1197.574
       5.337        0.000      163.547     1197.574
       5.338        0.000      163.547     1197.574
       5.373        0.000      163.547     1197.574
       5.377        0.000      163.547     1197.574
       5.378        0.000      163.547     1197.574
       5.378       20.498      163.547     1197.574
       5.397        0.000      163.547     1197.574
       5.398        0.000      163.547     1197.574
       5.398        0.000      163.547     1197.574
       5.419        0.000      163.547     1197.574
       5.421        0.000      163.547     1197.574
       5.422        0.000      163.547     1197.574
       5.422        0.000      163.547     1197.574
       5.431        0.000      163.547     1197.574
       5.432        0.000      163.547     1197.574
       5.432        0.000      163.547     1197.574
       5.433        0.000      163.547     1197.574
       5.433        0.000      163.547     1197.574
       5.434        0.000      163.547     1197.574
       5.434        0.000      163.547     1197.574
       5.469        0.000      163.547     1197.574
       5.470        0.000      163.547     1197.574
       5.470        0.000      163.547     1197.574
       5.476       20.073      163.547     1197.574
       5.477        0.000      163.547     1197.574
       5.477        0.000      163.547     1197.574
       5.478        0.000      163.547     1197.574
       5.478        0.000      163.547     1197.574
       5.495        0.000      163.547     1197.574
       5.496        0.000      163.547     1197.574
       5.496       20.492      163.547     1197.574
       5.497        0.000      163.547     1197.574
       5.497        0.000      163.547     1197.574
       5.498        0.000      163.547     1197.574
       5.498        0.000      163.547     1197.574
       5.517        0.000      163.547     1197.574
       5.517        0.000      163.547     1197.574
       5.518        0.000      163.547     1197.574
       5.518        0.000      163.547     1197.574
       5.539        0.000      163.547     1197.574
       5.539        0.000      163.547     1197.574
       5.540        0.000      163.547     1197.574
       5.540        0.000      163.547     1197.574
       5.541        0.000      163.547     1197.574
       5.541        0.000      163.547     1197.574
       5.542        0.000      163.547     1197.574
       5.559        0.000      163.547     1197.574
       5.567        0.000      163.547     1197.574
       5.567        0.000      163.547     1197.574
       5.568        0.000      163.547     1197.574
       5.568        0.000      163.547     1197.574
       5.569        0.000      163.547     1197.574
       5.579        0.000      163.547     1197.574
       5.580        0.000      163.547     1197.574
       5.580        0.000      163.547     1197.574
       5.581       20.643      163.547     1197.574
       5.581        0.000      163.547     1197.574
       5.582        0.000      163.547     1197.574
       5.582        0.000      163.547     1197.574
       5.618        0.000      163.547     1197.574
       5.624        0.000      163.547     1197.574
       5.624        0.000      163.547     1197.574
       5.630        0.000      163.547     1197.574
       5.630        0.000      163.547     1197.574
       5.639        0.000      163.547     1197.574
       5.639        0.000      163.547     1197.574
       5.640        0.000      163.547     1197.574
       5.640        0.000      163.547     1197.574
       5.666        0.000      163.547     1197.574
       5.671        0.000      163.547     1197.574
       5.672        0.000      163.547     1197.574
       5.672        0.000      163.547     1197.574
       5.673        0.000      163.547     1197.574
       5.673        0.000      163.547     1197.574
       5.690       17.439      163.547     1197.574
       5.696        0.000      163.547     1197.574
       5.696        0.000      163.547     1197.574
       5.697        0.000      163.547     1197.574
       5.697        0.000      163.547     1197.574
       5.698        0.000      163.547     1197.574
       5.698        0.000      163.547     1197.574
       5.714        0.000      163.547     1197.574
       5.719        0.000      163.547     1197.574
       5.720        0.000      163.547     1197.574
       5.720        0.000      163.547     1197.574
       5.721        0.000      163.547     1197.574
       5.721        0.000      163.547     1197.574
       5.722        0.000      163.547     1197.574
       5.722        0.000      163.547     1197.574
       5.748        0.000      163.547     1197.574
       5.749        0.000      163.547     1197.574
       5.749        0.000      163.547     1197.574
       5.750        0.000      163.547     1197.574
       5.750       20.537      163.547     1197.574
       5.751        0.000      163.547     1197.574
       5.770        0.000      163.547     1197.574
       5.770        0.000      163.547     1197.574
       5.777        0.000      163.547     1197.574
       5.778        0.000      163.547     1197.574
       5.778        0.000      163.547     1197.574
       5.793        0.000      163.547     1197.574
       5.793        0.000      163.547     1197.574
       5.794        0.000      163.547     1197.574
       5.794        0.000      163.547     1197.574
       5.804        0.000      163.547     1197.574
       5.805        0.000      163.547     1197.574
       5.811        0.000      163.547     1197.574
       5.815        0.000      163.547     1197.574
       5.819        0.000      163.547     1197.574
       5.820        0.000      163.547     1197.574
       5.820        0.000      163.547     1197.574
       5.821        0.000      163.547     1197.574
       5.821        0.000      163.547     1197.574
       5.822        0.000      163.547     1197.574
       5.822        0.000      163.547     1197.574
       5.846        0.000      163.547     1197.574
       5.848        0.000      163.547     1197.574
       5.849       20.463      163.547     1197.574
       5.849        0.000      163.547     1197.574
       5.850        0.000      163.547     1197.574
       5.860        0.000      163.547     1197.574
       5.867        0.000      163.547     1197.574
       5.867        0.000      163.547     1197.574
       5.868        0.000      163.547     1197.574
       5.868        0.000      163.547     1197.574
       5.869        0.000      163.547     1197.574
       5.886        0.000      163.547     1197.574
       5.886        0.000      163.547     1197.574
       5.892        0.000      163.547     1197.574
       5.895        0.000      163.547     1197.574
       5.895        0.000      163.547     1197.574
       5.899        0.000      163.547     1197.574
       5.899        0.000      163.547     1197.574
       5.900        0.000      163.547     1197.574
       5.919        0.000      163.547     1197.574
       5.920        0.000      163.547     1197.574
       5.920       20.506      163.547     1197.574
       5.921        0.000      163.547     1197.574
       5.921        0.000      163.547     1197.574
       5.922        0.000      163.547     1197.574
       5.922        0.000      163.547     1197.574
       5.948        3.821      163.547     1197.574
       5.948        0.000      163.547     1197.574
       5.951        0.000      163.547     1197.574
       5.951        0.000      163.547     1197.824
       5.955        0.000      163.547     1197.824
       5.956        0.000      163.547     1197.824
       5.956        0.000      163.547     1197.824
       5.957        0.000      163.547     1197.824
       5.957        0.000      163.547     1197.824
       5.958        0.000      163.547     1197.824
       5.981        0.000      163.547     1197.824
       5.981        0.000      163.547     1197.824
       5.982        0.000      163.547     1197.824
       5.982        0.000      163.547     1197.824
       5.992        0.000      163.547     1197.824
       6.001        1.068      163.547     1197.824
       6.002        0.000      163.547     1197.824
       6.002        0.000      163.547     1197.824
       6.009        0.000      163.547     1197.824
       6.011        0.000      163.547     1197.824
       6.011        0.000      163.547     1197.824
       6.020        0.000      163.547     1197.824
       6.027        0.000      163.547     1197.824
       6.028        0.000      163.547     1197.824
       6.030        0.000      163.547     1197.824
       6.030        0.000      163.547     1197.824
       6.043        0.000      163.547     1197.824
       6.043        0.000      163.547     1197.824
       6.044        0.000      163.547     1197.824
       6.044        0.000      163.547     1197.824
       6.045        0.000      163.547     1197.824
       6.045        0.000      163.547     1197.824
       6.046        0.000      163.547     1197.824
       6.046        0.423      163.547     1197.824
       6.070        0.000      163.547     1197.824
       6.095        0.000      163.547     1197.824
       6.096        0.000      163.547     1197.824
       6.096        0.000      163.547     1197.824
       6.097        0.000      163.547     1197.824
       6.097        0.000      163.547     1197.824
       6.097        0.000      163.547     1197.824
       6.115        0.000      163.547     1197.824
       6.116        0.000      163.547     1197.824
       6.127        0.000      163.547     1197.824
       6.127        0.000      163.547     1197.824
       6.128        0.000      163.547     1197.824
       6.157        0.000      163.547     1197.824
       6.158        0.000      163.547     1197.824
       6.165        0.000      163.547     1197.824
       6.165        0.000      163.547     1197.824
       6.166        0.000      163.547     1197.824
       6.166        0.000      163.547     1197.824
       6.193        0.000      163.547     1197.824
       6.219        0.000      163.547     1197.824
       6.220        0.000      163.547     1197.824
       6.227        0.000      163.547     1197.824
       6.227        0.000      163.547     1197.824
       6.228        0.000      163.547     1197.824
       6.228        0.000      163.547     1197.824
       6.229        0.000      163.547     1197.824
       6.253        0.000      163.547     1197.824
       6.254        0.000      163.547     1197.824
       6.254        0.795      163.547     1197.824
       6.267        0.000      163.547     1197.824
       6.267        0.000      163.547     1197.824
       6.268        0.000      163.547     1197.824
       6.268        0.000      163.547     1197.824
       6.269        0.000      163.547     1197.824
       6.269        0.000      163.547     1197.824
       6.291        0.000      163.547     1197.824
       6.292        0.000      163.547     1197.824
       6.292        0.000      163.547     1197.824
       6.310        0.000      163.547     1197.824
       6.321        0.000      163.547     1197.824
       6.321        0.000      163.547     1197.824
       6.322        0.000      163.547     1197.824
       6.322        0.000      163.547     1197.824
       6.322        0.000      163.547     1197.824
       6.333        0.000      163.547     1197.824
       6.343        0.000      163.547     1197.824
