******** CONFIGURAÇÃO DE PARALELISMO **************

Número de jobs: 4
       4.136        0.000      178.469     1416.516
       4.136        0.000      178.469     1416.516
       4.137        0.000      178.469     1416.516
       4.137        0.000      178.469     1416.516
       4.138        0.000      178.469     1416.516
       4.138        0.000      178.469     1416.516
       4.139        0.000      178.469     1416.516
       4.139        0.000      178.469     1416.516
       4.144        2.209      178.469     1416.516
       4.144        0.000      178.469     1416.516
       4.145        0.000      178.469     1416.516
       4.145        0.000      178.469     1416.516
       4.148        0.000      178.469     1416.516
       4.148        0.000      178.469     1416.516
       4.149        0.000      178.469     1416.516
       4.149        0.000      178.469     1416.516
       4.152        0.000      178.469     1416.516
       4.152        0.000      178.469     1416.516
       4.156        0.000      178.469     1416.516
       4.157        0.000      178.469     1416.516
       4.157        0.000      178.469     1416.516
       4.158        0.000      178.469     1416.516
       4.158        5.195      178.469     1416.516
       4.160        0.000      178.469     1416.516
       4.161        0.000      178.469     1416.516
       4.161        0.000      178.469     1416.516
       4.162        0.000      178.469     1416.516
       4.162        0.000      178.469     1416.516
       4.163        0.000      178.469     1416.516
       4.163        0.000      178.469     1416.516
       4.164        0.000      178.469     1416.516
       4.168        0.000      178.469     1416.516
       4.169        0.000      178.469     1416.516
       4.169        0.000      178.469     1416.516
       4.170        0.000      178.469     1416.516
       4.172        0.000      178.469     1416.516
       4.172        0.000      178.469     1416.516
       4.174        0.000      178.469     1416.516
       4.174        0.000      178.469     1416.516
       4.175        0.000      178.469     1416.516
       4.175        2.208      178.469     1416.516
       4.180        0.000      178.469     1416.516
       4.180        0.000      178.469     1416.516
       4.181        0.000      178.469     1416.516
       4.181        0.000      178.469     1416.516
       4.182        0.000      178.469     1416.516
       4.182        0.000      178.469     1416.516
       4.183        0.000      178.469     1416.516
       4.183        0.000      178.469     1416.516
       4.186        0.000      178.469     1416.516
       4.187        0.000      178.469     1416.516
       4.187        0.000      178.469     1416.516
       4.190        0.000      178.469     1416.516
       4.191        0.000      178.469     1416.516
       4.191        0.000      178.469     1416.516
       4.192        0.000      178.469     1416.516
       4.192        0.000      178.469     1416.516
       4.196        0.000      178.469     1416.516
       4.197        0.000      178.469     1416.516
       4.197        0.000      178.469     1416.516
       4.197        0.000      178.469     1416.516
       4.198        0.000      178.469     1416.516
       4.198        0.000      178.469     1416.516
       4.199        0.000      178.469     1416.516
       4.199        2.310      178.469     1416.516
       4.204        0.000      178.469     1416.516
       4.204        0.000      178.469     1416.516
       4.205        0.000      178.469     1416.516
       4.205        0.000      178.469     1416.516
       4.206        0.000      178.469     1416.516
       4.208        0.000      178.469     1416.516
       4.208        0.000      178.469     1416.516
       4.209        0.000      178.469     1416.516
       4.209        0.000      178.469     1416.516
       4.210        0.000      178.469     1416.516
       4.216        0.000      178.469     1416.516
       4.216        0.000      178.469     1416.516
       4.217        0.000      178.469     1416.516
       4.217        0.000      178.469     1416.516
       4.218        0.000      178.469     1416.516
       4.218        0.000      178.469     1416.516
       4.219        0.000      178.469     1416.516
       4.219        0.000      178.469     1416.516
       4.224        2.231      178.469     1416.516
       4.224        0.000      178.469     1416.516
       4.225        0.000      178.469     1416.516
       4.225        0.000      178.469     1416.516
       4.226        0.000      178.469     1416.516
       4.226        0.000      178.469     1416.516
       4.227        0.000      178.469     1416.516
       4.227        0.000      178.469     1416.516
       4.228        0.000      178.469     1416.516
       4.230        0.000      178.469     1416.516
       4.232        0.000      178.469     1416.516
       4.232        0.000      178.469     1416.516
       4.233        0.000      178.469     1416.516
       4.235        0.000      178.469     1416.516
       4.236        0.000      178.469     1416.516
       4.236        0.000      178.469     1416.516
       4.237        0.000      178.469     1416.516
       4.237        0.000      178.469     1416.516
       4.238        0.000      178.469     1416.516
       4.238        0.000      178.469     1416.516
       4.239        0.000      178.469     1416.516
       4.239       20.389      178.469     1416.516
       4.244        0.000      178.469     1416.516
       4.244        0.000      178.469     1416.516
       4.245        0.000      178.469     1416.516
       4.245        0.000      178.469     1416.516
       4.246        0.000      178.469     1416.516
       4.253        0.000      178.469     1416.516
       4.254        0.000      178.469     1416.516
       4.255        0.000      178.469     1416.516
       4.255        0.000      178.469     1416.516
       4.256        0.000      178.469     1416.516
       4.256        0.000      178.469     1416.516
       4.257        0.000      178.469     1416.516
       4.257        0.000      178.469     1416.516
       4.258        0.000      178.469     1416.516
       4.258        3.365      178.469     1416.516
       4.264        0.000      178.469     1416.516
       4.264        0.000      178.469     1416.516
       4.265        0.000      178.469     1416.516
       4.265        0.000      178.469     1416.516
       4.266        0.000      178.469     1416.516
       4.268        0.000      178.469     1416.516
       4.268        0.000      178.469     1416.516
       4.269        0.000      178.469     1416.516
       4.269        0.000      178.469     1416.516
       4.270        0.000      178.469     1416.516
       4.273        0.000      178.469     1416.516
       4.274        0.000      178.469     1416.516
       4.274        0.000      178.469     1416.516
       4.275        0.000      178.469     1416.516
       4.275        0.000      178.469     1416.516
       4.280        0.000      178.469     1416.516
       4.280        0.000      178.469     1416.516
       4.281        0.000      178.469     1416.516
       4.281        0.000      178.469     1416.516
       4.282        0.000      178.469     1416.516
       4.282        0.000      178.469     1416.516
       4.283        0.000      178.469     1416.516
       4.283        0.000      178.469     1416.516
       4.285        0.000      178.469     1416.516
       4.286        0.000      178.469     1416.516
       4.286        4.762      178.469     1416.516
       4.288        0.000      178.469     1416.516
       4.289        0.000      178.469     1416.516
       4.289        0.000      178.469     1416.516
       4.290        0.000      178.469     1416.516
       4.290        0.000      178.469     1416.516
       4.291        0.000      178.469     1416.516
       4.291        0.000      178.469     1416.516
       4.296        0.000      178.469     1416.516
       4.296        0.000      178.469     1416.516
       4.297        0.000      178.469     1416.516
       4.297        0.000      178.469     1416.516
       4.298        0.000      178.469     1416.516
       4.298        0.000      178.469     1416.516
       4.299        0.000      178.469     1416.516
       4.299        0.000      178.469     1416.516
       4.304        0.000      178.469     1416.516
       4.307        0.000      178.469     1416.516
       4.307        0.000      178.469     1416.516
       4.308        0.000      178.469     1416.516
       4.308        0.000      178.469     1416.516
       4.309        0.000      178.469     1416.516
       4.309        0.000      178.469     1416.516
       4.310        0.000      178.469     1416.516
       4.310        0.000      178.469     1416.516
       4.311        2.486      178.469     1416.516
       4.315        0.000      178.469     1416.516
       4.315        0.000      178.469     1416.516
       4.320        0.000      178.469     1416.516
       4.320        0.000      178.469     1416.516
       4.321        0.000      178.469     1416.516
       4.321        0.000      178.469     1416.516
       4.322        0.000      178.469     1416.516
       4.322        0.000      178.469     1416.516
       4.323        0.000      178.469     1416.516
       4.323        0.000      178.469     1416.516
       4.326        0.000      178.469     1416.516
       4.327        0.000      178.469     1416.516
       4.327        0.000      178.469     1416.516
       4.328        0.000      178.469     1416.516
       4.328        0.000      178.469     1416.516
       4.329        0.000      178.469     1416.516
       4.329        0.000      178.469     1416.516
       4.330        0.000      178.469     1416.516
       4.332        0.000      178.469     1416.516
       4.333        0.000      178.469     1416.516
       4.335        4.496      178.469     1416.516
       4.336        0.000      178.469     1416.516
       4.337        0.000      178.469     1416.516
       4.338        0.000      178.469     1416.516
       4.338        0.000      178.469     1416.516
       4.339        0.000      178.469     1416.516
       4.339        0.000      178.469     1416.516
       4.342        0.000      178.469     1416.516
       4.343        0.000      178.469     1416.516
       4.343        0.000      178.469     1416.516
       4.346        0.000      178.469     1416.516
       4.347        0.000      178.469     1416.516
       4.347       20.392      178.469     1416.516
       4.352        0.000      178.469     1416.516
       4.352        0.000      178.469     1416.516
       4.353        0.000      178.469     1416.516
       4.353        0.000      178.469     1416.516
       4.354        0.000      178.469     1416.516
       4.354        0.000      178.469     1416.516
       4.355        0.000      178.469     1416.516
       4.355        0.000      178.469     1416.516
       4.359        0.000      178.469     1416.516
       4.359        0.000      178.469     1416.516
       4.360        0.000      178.469     1416.516
       4.360        0.000      178.469     1416.516
       4.361        0.000      178.469     1416.516
       4.361        0.000      178.469     1416.516
       4.362        0.000      178.469     1416.516
       4.364        0.000      178.469     1416.516
       4.364        0.000      178.469     1416.516
       4.365        0.000      178.469     1416.516
       4.365        0.000      178.469     1416.516
       4.366        0.000      178.469     1416.516
       4.370        0.000      178.469     1416.516
       4.371        0.000      178.469     1416.516
       4.371        0.000      178.469     1416.516
       4.372        0.000      178.469     1416.516
       4.374        0.000      178.469     1416.516
       4.374        0.000      178.469     1416.516
       4.375        0.000      178.469     1416.516
       4.380        2.007      178.469     1416.516
       4.380        0.000      178.469     1416.516
       4.381        0.000      178.469     1416.516
       4.381        0.000      178.469     1416.516
       4.382        0.000      178.469     1416.516
       4.382        0.000      178.469     1416.516
       4.383        0.000      178.469     1416.516
       4.383        0.000      178.469     1416.516
       4.385        0.000      178.469     1416.516
       4.386        0.000      178.469     1416.516
       4.387        0.000      178.469     1416.516
       4.388        0.000      178.469     1416.516
       4.388        0.000      178.469     1416.516
       4.389        0.000      178.469     1416.516
       4.389        0.000      178.469     1416.516
       4.390        0.000      178.469     1416.516
       4.390        0.000      178.469     1416.516
       4.391        0.000      178.469     1416.516
       4.391        0.000      178.469     1416.516
       4.396        0.000      178.469     1416.516
       4.396        0.000      178.469     1416.516
       4.397        0.000      178.469     1416.516
       4.397        0.000      178.469     1416.516
       4.398        0.000      178.469     1416.516
       4.398        0.000      178.469     1416.516
       4.399        0.000      178.469     1416.516
       4.399       20.323      178.469     1416.516
       4.404        0.000      178.469     1416.516
       4.404        0.000      178.469     1416.516
       4.405        0.000      178.469     1416.516
       4.405        0.000      178.469     1416.516
       4.406        1.809      178.469     1416.516
       4.411        0.000      178.469     1416.516
       4.412        0.000      178.469     1416.516
       4.412        0.000      178.469     1416.516
       4.413        0.000      178.469     1416.516
       4.413        0.000      178.469     1416.516
       4.416        0.000      178.469     1416.516
       4.416        0.000      178.469     1416.516
       4.417        0.000      178.469     1416.516
       4.417        0.000      178.469     1416.516
       4.418        0.000      178.469     1416.516
       4.418        0.000      178.469     1416.516
       4.420        0.000      178.469     1416.516
       4.421        0.000      178.469     1416.516
       4.421        0.000      178.469     1416.516
       4.421        0.000      178.469     1416.516
       4.422        0.000      178.469     1416.516
       4.422        0.000      178.469     1416.516
       4.428        1.928      178.469     1416.516
       4.428        0.000      178.469     1416.516
       4.429        0.000      178.469     1416.516
       4.429        0.000      178.469     1416.516
       4.430        0.000      178.469     1416.516
       4.432        0.000      178.469     1416.516
       4.432        0.000      178.469     1416.516
       4.433        0.000      178.469     1416.516
       4.435        0.000      178.469     1416.516
       4.436        0.000      178.469     1416.516
       4.436        0.000      178.469     1416.516
       4.437        0.000      178.469     1416.516
       4.437        0.000      178.469     1416.516
       4.438        0.000      178.469     1416.516
       4.438        0.000      178.469     1416.516
       4.439        0.000      178.469     1416.516
       4.439        0.000      178.469     1416.516
       4.444        0.000      178.469     1416.516
       4.444        0.000      178.469     1416.516
       4.445        0.000      178.469     1416.516
       4.445        0.000      178.469     1416.516
       4.446        1.607      178.469     1416.516
       4.452        0.000      178.469     1416.516
       4.453        0.000      178.469     1416.516
       4.453        0.000      178.469     1416.516
       4.454        0.000      178.469     1416.516
       4.454        0.000      178.469     1416.516
       4.455        0.000      178.469     1416.516
       4.455        0.000      178.469     1416.516
       4.459        0.000      178.469     1416.516
       4.459        0.000      178.469     1416.516
       4.460        0.000      178.469     1416.516
       4.460        0.000      178.469     1416.516
       4.461        0.000      178.469     1416.516
       4.461        0.000      178.469     1416.516
       4.462        0.000      178.469     1416.516
       4.462        0.000      178.469     1416.516
       4.463        0.000      178.469     1416.516
       4.463        3.258      178.469     1416.516
       4.466        0.000      178.469     1416.516
       4.467        0.000      178.469     1416.516
       4.467        0.000      178.469     1416.516
       4.472        0.000      178.469     1416.516
       4.472        0.000      178.469     1416.516
       4.473        0.000      178.469     1416.516
       4.473        0.000      178.469     1416.516
       4.474        0.000      178.469     1416.516
       4.475        0.000      178.469     1416.516
       4.475        0.000      178.469     1416.516
       4.478        0.000      178.469     1416.516
       4.478        0.000      178.469     1416.516
       4.479        0.000      178.469     1416.516
       4.479        0.000      178.469     1416.516
       4.480        0.000      178.469     1416.516
       4.484        0.000      178.469     1416.516
       4.485        0.000      178.469     1416.516
       4.485        0.000      178.469     1416.516
       4.486        0.000      178.469     1416.516
       4.487        0.000      178.469     1416.516
       4.487        0.000      178.469     1416.516
       4.488        2.205      178.469     1416.516
       4.492        0.000      178.469     1416.516
       4.493        0.000      178.469     1416.516
       4.493        0.000      178.469     1416.516
       4.494        0.000      178.469     1416.516
       4.494        0.000      178.469     1416.516
       4.495        0.000      178.469     1416.516
       4.495        0.000      178.469     1416.516
       4.497        0.000      178.469     1416.516
       4.497        0.000      178.469     1416.516
       4.498        0.000      178.469     1416.516
       4.498        0.000      178.469     1416.516
       4.499        0.000      178.469     1416.516
       4.499        0.000      178.469     1416.516
       4.503        0.000      178.469     1416.516
       4.504        0.000      178.469     1416.516
       4.505        0.000      178.469     1416.516
       4.505        0.000      178.469     1416.516
       4.506        1.739      178.469     1416.516
       4.511        0.000      178.469     1416.516
       4.512        0.000      178.469     1416.516
       4.512        0.000      178.469     1416.516
       4.513        0.000      178.469     1416.516
       4.513        0.000      178.469     1416.516
       4.514        0.000      178.469     1416.516
       4.515        0.000      178.469     1416.516
       4.520        0.000      178.469     1416.516
       4.520        0.000      178.469     1416.516
       4.521        0.000      178.469     1416.516
       4.521        0.000      178.469     1416.516
       4.522        0.000      178.469     1416.516
       4.522        0.000      178.469     1416.516
       4.523        0.000      178.469     1416.516
       4.523        0.000      178.469     1416.516
       4.526        0.000      178.469     1416.516
       4.527        0.000      178.469     1416.516
       4.527        2.499      178.469     1416.516
       4.531        0.000      178.469     1416.516
       4.532        0.000      178.469     1416.516
       4.533        0.000      178.469     1416.516
       4.533        0.000      178.469     1416.516
       4.533        0.000      178.469     1416.516
       4.534        0.000      178.469     1416.516
       4.536        0.000      178.469     1416.516
       4.536        0.000      178.469     1416.516
       4.537        0.000      178.469     1416.516
       4.537        0.000      178.469     1416.516
       4.538        0.000      178.469     1416.516
       4.538        0.000      178.469     1416.516
       4.539        0.000      178.469     1416.516
       4.539        0.000      178.469     1416.516
       4.545        0.000      178.469     1416.516
       4.545        0.000      178.469     1416.516
       4.546        0.000      178.469     1416.516
       4.548        0.000      178.469     1416.516
       4.548        0.000      178.469     1416.516
       4.549        0.000      178.469     1416.516
       4.549        0.000      178.469     1416.516
       4.550        0.000      178.469     1416.516
       4.550        0.000      178.469     1416.516
       4.551        0.000      178.469     1416.516
       4.551        2.210      178.469     1416.516
       4.556        0.000      178.469     1416.516
       4.556        0.000      178.469     1416.516
       4.557        0.000      178.469     1416.516
       4.557        0.000      178.469     1416.516
       4.558        0.000      178.469     1416.516
       4.558        0.000      178.469     1416.516
       4.562        0.000      178.469     1416.516
       4.562        0.000      178.469     1416.516
       4.562        0.000      178.469     1416.516
       4.563        0.000      178.469     1416.516
       4.563        0.000      178.469     1416.516
       4.566        0.000      178.469     1416.516
       4.567        0.000      178.469     1416.516
       4.567        2.206      178.469     1416.516
       4.572        0.000      178.469     1416.516
       4.572        0.000      178.469     1416.516
       4.573        0.000      178.469     1416.516
       4.573        0.000      178.469     1416.516
       4.574        0.000      178.469     1416.516
       4.575        0.000      178.469     1416.516
       4.575        0.000      178.469     1416.516
       4.580        0.000      178.469     1416.516
       4.580        0.000      178.469     1416.516
       4.581        0.000      178.469     1416.516
       4.581        0.000      178.469     1416.516
       4.582        0.000      178.469     1416.516
       4.582        0.000      178.469     1416.516
       4.583        0.000      178.469     1416.516
       4.583        0.000      178.469     1416.516
       4.585        0.000      178.469     1416.516
       4.586        0.000      178.469     1416.516
       4.587        0.000      178.469     1416.516
       4.587        0.000      178.469     1416.516
       4.592        2.189      178.469     1416.516
       4.592        0.000      178.469     1416.516
       4.593        0.000      178.469     1416.516
       4.593        0.000      178.469     1416.516
       4.594        0.000      178.469     1416.516
       4.594        0.000      178.469     1416.516
       4.596        0.000      178.469     1416.516
       4.596        0.000      178.469     1416.516
       4.600        0.000      178.469     1416.516
       4.600        0.000      178.469     1416.516
       4.601        0.000      178.469     1416.516
       4.601        0.000      178.469     1416.516
       4.602        0.000      178.469     1416.516
       4.602        0.000      178.469     1416.516
       4.603        0.000      178.469     1416.516
       4.603        0.000      178.469     1416.516
       4.605        0.000      178.469     1416.516
       4.608        0.000      178.469     1416.516
       4.608        0.000      178.469     1416.516
       4.609        0.000      178.469     1416.516
       4.609        0.000      178.469     1416.516
       4.610        0.000      178.469     1416.516
       4.610        0.000      178.469     1416.516
       4.611        0.000      178.469     1416.516
       4.615        2.495      178.469     1416.516
       4.615        0.000      178.469     1416.516
       4.620        0.000      178.469     1416.516
       4.620        0.000      178.469     1416.516
       4.621        0.000      178.469     1416.516
       4.621        0.000      178.469     1416.516
       4.622        0.000      178.469     1416.516
       4.622        0.000      178.469     1416.516
       4.623        0.000      178.469     1416.516
       4.623        0.000      178.469     1416.516
       4.624        0.000      178.469     1416.516
       4.625        0.000      178.469     1416.516
       4.628        0.000      178.469     1416.516
       4.628        0.000      178.469     1416.516
       4.629        0.000      178.469     1416.516
       4.629        0.000      178.469     1416.516
       4.630        0.000      178.469     1416.516
       4.630        0.000      178.469     1416.516
       4.631        0.000      178.469     1416.516
       4.631        0.000      178.469     1416.516
       4.632        2.665      178.469     1416.516
       4.635        0.000      178.469     1416.516
       4.640        0.000      178.469     1416.516
       4.641        0.000      178.469     1416.516
       4.641        0.000      178.469     1416.516
       4.642        0.000      178.469     1416.516
       4.642        0.000      178.469     1416.516
       4.642        0.000      178.469     1416.516
       4.643        0.000      178.469     1416.516
       4.643        0.000      178.469     1416.516
       4.646        0.000      178.469     1416.516
       4.647        0.000      178.469     1416.516
       4.647        0.000      178.469     1416.516
       4.648        0.000      178.469     1416.516
       4.648        0.000      178.469     1416.516
       4.649        0.000      178.469     1416.516
       4.649        0.000      178.469     1416.516
       4.650        0.000      178.469     1416.516
       4.650        0.000      178.469     1416.516
       4.651        2.314      178.469     1416.516
       4.655        0.000      178.469     1416.516
       4.656        0.000      178.469     1416.516
       4.658        0.000      178.469     1416.516
       4.658        0.000      178.469     1416.516
       4.660        0.000      178.469     1416.516
       4.660        0.000      178.469     1416.516
       4.661        0.000      178.469     1416.516
       4.661        0.000      178.469     1416.516
       4.664        0.000      178.469     1416.516
       4.664        0.000      178.469     1416.516
       4.665        0.000      178.469     1416.516
       4.665        0.000      178.469     1416.516
       4.668        0.000      178.469     1416.516
       4.668        0.000      178.469     1416.516
       4.672        0.000      178.469     1416.516
       4.672        0.000      178.469     1416.516
       4.673        0.000      178.469     1416.516
       4.673        0.000      178.469     1416.516
       4.674        0.000      178.469     1416.516
       4.674        0.000      178.469     1416.516
       4.676        2.034      178.469     1416.516
       4.680        0.000      178.469     1416.516
       4.680        0.000      178.469     1416.516
       4.681        0.000      178.469     1416.516
       4.681        0.000      178.469     1416.516
       4.682        0.000      178.469     1416.516
       4.682        0.000      178.469     1416.516
       4.683        0.000      178.469     1416.516
       4.683        0.000      178.469     1416.516
       4.686        0.000      178.469     1416.516
       4.687        0.000      178.469     1416.516
       4.687        0.000      178.469     1416.516
       4.688        0.000      178.469     1416.516
       4.690        0.000      178.469     1416.516
       4.690        0.000      178.469     1416.516
       4.691        0.000      178.469     1416.516
       4.691        2.501      178.469     1416.516
       4.695        0.000      178.469     1416.516
       4.696        0.000      178.469     1416.516
       4.696        0.000      178.469     1416.516
       4.697        0.000      178.469     1416.516
       4.697        0.000      178.469     1416.516
       4.698        0.000      178.469     1416.516
       4.698        0.000      178.469     1416.516
       4.699        0.000      178.469     1416.516
       4.699        0.000      178.469     1416.516
       4.704        0.000      178.469     1416.516
       4.704        0.000      178.469     1416.516
       4.705        0.000      178.469     1416.516
       4.705        0.000      178.469     1416.516
       4.707        0.000      178.469     1416.516
       4.707        0.000      178.469     1416.516
       4.708        0.000      178.469     1416.516
       4.712        0.000      178.469     1416.516
       4.713        0.000      178.469     1416.516
       4.713        0.000      178.469     1416.516
       4.714        0.000      178.469     1416.516
       4.714        0.000      178.469     1416.516
       4.714        0.000      178.469     1416.516
       4.715        5.357      178.469     1416.516
       4.717        0.000      178.469     1416.516
       4.717        0.000      178.469     1416.516
       4.718        0.000      178.469     1416.516
       4.718        0.000      178.469     1416.516
       4.719        0.000      178.469     1416.516
       4.719        0.000      178.469     1416.516
       4.724        0.000      178.469     1416.516
       4.724        0.000      178.469     1416.516
       4.725        0.000      178.469     1416.516
       4.725        0.000      178.469     1416.516
       4.728        0.000      178.469     1416.516
       4.728        0.000      178.469     1416.516
       4.729        0.000      178.469     1416.516
       4.729        0.000      178.469     1416.516
       4.730        0.000      178.469     1416.516
       4.730        1.983      178.469     1416.516
       4.735        0.000      178.469     1416.516
       4.736        0.000      178.469     1416.516
       4.736        0.000      178.469     1416.516
       4.737        0.000      178.469     1416.516
       4.738        0.000      178.469     1416.516
       4.738        0.000      178.469     1416.516
       4.739        0.000      178.469     1416.516
       4.739        0.000      178.469     1416.516
       4.740        0.000      178.469     1416.516
       4.744        0.000      178.469     1416.516
       4.745        0.000      178.469     1416.516
       4.745        0.000      178.469     1416.516
       4.746        0.000      178.469     1416.516
       4.747        0.000      178.469     1416.516
       4.752        0.000      178.469     1416.516
       4.752        0.000      178.469     1416.516
       4.753        0.000      178.469     1416.516
       4.753        0.000      178.469     1416.516
       4.756        0.000      178.469     1416.516
       4.757        0.000      178.469     1416.516
       4.759        0.000      178.469     1416.516
       4.760        0.000      178.469     1416.516
       4.760        0.000      178.469     1416.516
       4.761        0.000      178.469     1416.516
       4.761        0.000      178.469     1416.516
       4.764        0.000      178.469     1416.516
       4.764        0.000      178.469     1416.516
       4.765        0.000      178.469     1416.516
       4.765        0.000      178.469     1416.516
       4.766        1.574      178.469     1416.516
       4.772        0.000      178.469     1416.516
       4.773        0.000      178.469     1416.516
       4.773        0.000      178.469     1416.516
       4.774        0.000      178.469     1416.516
       4.774        0.000      178.469     1416.516
       4.775        0.000      178.469     1416.516
       4.775        0.000      178.469     1416.516
       4.777        0.000      178.469     1416.516
       4.778        0.000      178.469     1416.516
       4.778        0.000      178.469     1416.516
       4.779        0.000      178.469     1416.516
       4.779        0.000      178.469     1416.516
       4.784        0.000      178.469     1416.516
       4.784        0.000      178.469     1416.516
       4.785        0.000      178.469     1416.516
       4.785        0.000      178.469     1416.516
       4.786        0.000      178.469     1416.516
       4.786        0.000      178.469     1416.516
       4.787       20.411      178.469     1416.516
       4.792        0.000      178.469     1416.516
       4.792        0.000      178.469     1416.516
       4.793        0.000      178.469     1416.516
       4.793        0.000      178.469     1416.516
       4.794        0.000      178.469     1416.516
       4.794        0.000      178.469     1416.516
       4.795        0.000      178.469     1416.516
       4.795        0.000      178.469     1416.516
       4.797        0.000      178.469     1416.516
       4.800        0.000      178.469     1416.516
       4.800        0.000      178.469     1416.516
       4.801        0.000      178.469     1416.516
       4.801        0.000      178.469     1416.516
       4.802        0.000      178.469     1416.516
       4.802        0.000      178.469     1416.516
       4.803        0.000      178.469     1416.516
       4.803        0.000      178.469     1416.516
       4.806        0.000      178.469     1416.516
       4.807        0.000      178.469     1416.516
       4.807        2.140      178.469     1416.516
       4.812        0.000      178.469     1416.516
       4.812        0.000      178.469     1416.516
       4.813        0.000      178.469     1416.516
       4.813        0.000      178.469     1416.516
       4.814        0.000      178.469     1416.516
       4.814        0.000      178.469     1416.516
       4.815        0.000      178.469     1416.516
       4.815        0.000      178.469     1416.516
       4.818        0.000      178.469     1416.516
       4.819        0.000      178.469     1416.516
       4.819        0.000      178.469     1416.516
       4.820        0.000      178.469     1416.516
       4.824        0.000      178.469     1416.516
       4.825        0.000      178.469     1416.516
       4.825        0.000      178.469     1416.516
       4.826        0.000      178.469     1416.516
       4.826        0.000      178.469     1416.516
       4.827        0.000      178.469     1416.516
       4.827       20.437      178.469     1416.516
       4.830        0.000      178.469     1416.516
       4.830        0.000      178.469     1416.516
       4.831        0.000      178.469     1416.516
       4.831        0.000      178.469     1416.516
       4.836        0.000      178.469     1416.516
       4.836        0.000      178.469     1416.516
       4.837        0.000      178.469     1416.516
       4.837        0.000      178.469     1416.516
       4.838        0.000      178.469     1416.516
       4.838        0.000      178.469     1416.516
       4.839        0.000      178.469     1416.516
       4.839        0.000      178.469     1416.516
       4.844        0.000      178.469     1416.516
       4.844        0.000      178.469     1416.516
       4.845        0.000      178.469     1416.516
       4.845        0.000      178.469     1416.516
       4.846        0.000      178.469     1416.516
       4.846        0.000      178.469     1416.516
       4.847        0.000      178.469     1416.516
       4.847        2.205      178.469     1416.516
       4.852        0.000      178.469     1416.516
       4.852        0.000      178.469     1416.516
       4.853        0.000      178.469     1416.516
       4.853        0.000      178.469     1416.516
       4.854        0.000      178.469     1416.516
       4.854        0.000      178.469     1416.516
       4.855        0.000      178.469     1416.516
       4.855        0.000      178.469     1416.516
       4.859        0.000      178.469     1416.516
       4.860        0.000      178.469     1416.516
       4.860        0.000      178.469     1416.516
       4.861        0.000      178.469     1416.516
       4.861        0.000      178.469     1416.516
       4.861        0.000      178.469     1416.516
       4.864        0.000      178.469     1416.516
       4.864        0.000      178.469     1416.516
       4.865        0.000      178.469     1416.516
       4.865        0.000      178.469     1416.516
       4.866        1.641      178.469     1416.516
       4.872        0.000      178.469     1416.516
       4.872        0.000      178.469     1416.516
       4.873        0.000      178.469     1416.516
       4.873        0.000      178.469     1416.516
       4.874        0.000      178.469     1416.516
       4.874        0.000      178.469     1416.516
       4.875        0.000      178.469     1416.516
       4.875        0.000      178.469     1416.516
       4.879        0.000      178.469     1416.516
       4.879        0.000      178.469     1416.516
       4.880        0.000      178.469     1416.516
       4.880        0.000      178.469     1416.516
       4.881        0.000      178.469     1416.516
       4.881        0.000      178.469     1416.516
       4.882        0.000      178.469     1416.516
       4.882        0.000      178.469     1416.516
       4.883        0.000      178.469     1416.516
       4.883        0.000      178.469     1416.516
       4.888        0.000      178.469     1416.516
       4.888        2.732      178.469     1416.516
       4.892        0.000      178.469     1416.516
       4.892        0.000      178.469     1416.516
       4.893        0.000      178.469     1416.516
       4.893        0.000      178.469     1416.516
       4.894        0.000      178.469     1416.516
       4.894        0.000      178.469     1416.516
       4.895        0.000      178.469     1416.516
       4.896        0.000      178.469     1416.516
       4.898        0.000      178.469     1416.516
       4.898        0.000      178.469     1416.516
       4.900        0.000      178.469     1416.516
       4.900        0.000      178.469     1416.516
       4.901        0.000      178.469     1416.516
       4.904        0.000      178.469     1416.516
       4.904        0.000      178.469     1416.516
       4.905        0.000      178.469     1416.516
       4.905        0.000      178.469     1416.516
       4.908        0.000      178.469     1416.516
       4.908        0.000      178.469     1416.516
       4.911        3.059      178.469     1416.516
       4.912        0.000      178.469     1416.516
       4.913        0.000      178.469     1416.516
       4.913        0.000      178.469     1416.516
       4.914        0.000      178.469     1416.516
       4.914        0.000      178.469     1416.516
       4.915        0.000      178.469     1416.516
       4.915        0.000      178.469     1416.516
       4.915        0.000      178.469     1416.516
       4.919        0.000      178.469     1416.516
       4.920        0.000      178.469     1416.516
       4.920        0.000      178.469     1416.516
       4.921        0.000      178.469     1416.516
       4.921        0.000      178.469     1416.516
       4.922        0.000      178.469     1416.516
       4.922        0.000      178.469     1416.516
       4.923        0.000      178.469     1416.516
       4.923        0.000      178.469     1416.516
       4.928        0.000      178.469     1416.516
       4.928        0.000      178.469     1416.516
       4.929        3.195      178.469     1416.516
       4.932        0.000      178.469     1416.516
       4.932        0.000      178.469     1416.516
       4.933        0.000      178.469     1416.516
       4.933        0.000      178.469     1416.516
       4.934        0.000      178.469     1416.516
       4.934        0.000      178.469     1416.516
       4.935        0.000      178.469     1416.516
       4.939        0.000      178.469     1416.516
       4.944        0.000      178.469     1416.516
       4.944        0.000      178.469     1416.516
       4.945        0.000      178.469     1416.516
       4.945        0.000      178.469     1416.516
       4.946        0.000      178.469     1416.516
