******** CONFIGURAÇÃO DE PARALELISMO **************

Número de jobs: 4
       0.773        0.000      163.348     1197.570
       0.773        0.000      163.348     1197.570
       0.775        0.000      163.348     1197.570
       0.775        0.000      163.348     1197.570
       0.775        0.000      163.348     1197.570
       0.776        0.000      163.348     1197.570
       0.776       32.433      163.348     1197.570
       0.776        0.000      163.348     1197.570
       0.776        0.000      163.348     1197.570
       0.777        0.000      163.348     1197.570
       0.777        0.000      163.348     1197.570
       0.777        0.000      163.348     1197.570
       0.780        0.000      163.348     1197.570
       0.782        0.000      163.348     1197.570
       0.783        0.000      163.348     1197.570
       0.783        0.000      163.348     1197.570
       0.783        0.000      163.348     1197.570
       0.784        0.000      163.348     1197.570
       0.784        0.000      163.348     1197.570
       0.784        0.000      163.348     1197.570
       0.789        0.000      163.348     1197.570
       0.789        0.000      163.348     1197.570
       0.790        0.000      163.348     1197.570
       0.790        0.000      163.348     1197.570
       0.790        0.000      163.348     1197.570
       0.790        0.000      163.348     1197.570
       0.791        0.000      163.348     1197.570
       0.791        0.000      163.348     1197.570
       0.791        0.000      163.348     1197.570
       0.792        0.000      163.348     1197.570
       0.792       32.548      163.348     1197.570
       0.792        0.000      163.348     1197.570
       0.795        0.000      163.348     1197.570
       0.795        0.000      163.348     1197.570
       0.795        0.000      163.348     1197.570
       0.796        0.000      163.348     1197.570
       0.796        0.000      163.348     1197.570
       0.796        0.000      163.348     1197.570
       0.797        0.000      163.348     1197.570
       0.797        0.000      163.348     1197.570
       0.797        0.000      163.348     1197.570
       0.800        0.000      163.348     1197.570
       0.801        0.000      163.348     1197.570
       0.802        0.000      163.348     1197.570
       0.802        0.000      163.348     1197.570
       0.802        0.000      163.348     1197.570
       0.803        0.000      163.348     1197.570
       0.803        0.000      163.348     1197.570
       0.803        0.000      163.348     1197.570
       0.804        0.000      163.348     1197.570
       0.804        0.000      163.348     1197.570
       0.804        0.000      163.348     1197.570
       0.804        0.000      163.348     1197.570
       0.810        0.000      163.348     1197.570
       0.810        0.000      163.348     1197.570
       0.810        0.000      163.348     1197.570
       0.811        0.000      163.348     1197.570
       0.811        0.000      163.348     1197.570
       0.811        0.000      163.348     1197.570
       0.811        0.000      163.348     1197.570
       0.812        0.000      163.348     1197.570
       0.812        0.000      163.348     1197.570
       0.814        0.000      163.348     1197.570
       0.814        0.000      163.348     1197.570
       0.814        0.000      163.348     1197.570
       0.815        0.000      163.348     1197.570
       0.818       31.474      163.348     1197.570
       0.818        0.000      163.348     1197.570
       0.818        0.000      163.348     1197.570
       0.819        0.000      163.348     1197.570
       0.819        0.000      163.348     1197.570
       0.819        0.000      163.348     1197.570
       0.820        0.000      163.348     1197.570
       0.820        0.000      163.348     1197.570
       0.825        0.000      163.348     1197.570
       0.825        0.000      163.348     1197.570
       0.825        0.000      163.348     1197.570
       0.826        0.000      163.348     1197.570
       0.826        0.000      163.348     1197.570
       0.826        0.000      163.348     1197.570
       0.827        0.000      163.348     1197.570
       0.827        0.000      163.348     1197.570
       0.827       32.529      163.348     1197.570
       0.827        0.000      163.348     1197.570
       0.828        0.000      163.348     1197.570
       0.828        0.000      163.348     1197.570
       0.828        0.000      163.348     1197.570
       0.834        0.000      163.348     1197.570
       0.834        0.000      163.348     1197.570
       0.834        0.000      163.348     1197.570
       0.835        0.000      163.348     1197.570
       0.835        0.000      163.348     1197.570
       0.835        0.000      163.348     1197.570
       0.836        0.000      163.348     1197.570
       0.836        0.000      163.348     1197.570
       0.836        0.000      163.348     1197.570
       0.837        0.000      163.348     1197.570
       0.837        0.000      163.348     1197.570
       0.837        0.000      163.348     1197.570
       0.840        0.000      163.348     1197.570
       0.840        0.000      163.348     1197.570
       0.841        0.000      163.348     1197.570
       0.841        0.000      163.348     1197.570
       0.842        0.000      163.348     1197.570
       0.842        0.000      163.348     1197.570
       0.842        0.000      163.348     1197.570
       0.843        0.000      163.348     1197.570
       0.843        0.000      163.348     1197.570
       0.843        0.000      163.348     1197.570
       0.843        0.000      163.348     1197.570
       0.844        0.000      163.348     1197.570
       0.844        0.000      163.348     1197.570
       0.844        0.000      163.348     1197.570
       0.845        0.000      163.348     1197.570
       0.845        0.000      163.348     1197.570
       0.849       30.635      163.348     1197.570
       0.849        0.000      163.348     1197.570
       0.849        0.000      163.348     1197.570
       0.854        0.000      163.348     1197.570
       0.854        0.000      163.348     1197.570
       0.854        0.000      163.348     1197.570
       0.855        0.000      163.348     1197.570
       0.855        0.000      163.348     1197.570
       0.855        0.000      163.348     1197.570
       0.856        0.000      163.348     1197.570
       0.856        0.000      163.348     1197.570
       0.856        0.000      163.348     1197.570
       0.857        0.000      163.348     1197.570
       0.857        0.000      163.348     1197.570
       0.857        0.000      163.348     1197.570
       0.861        0.000      163.348     1197.570
       0.861        0.000      163.348     1197.570
       0.861        0.000      163.348     1197.570
       0.862        0.000      163.348     1197.570
       0.862        0.000      163.348     1197.570
       0.862        0.000      163.348     1197.570
       0.863        0.000      163.348     1197.570
       0.863        0.000      163.348     1197.570
       0.863        0.000      163.348     1197.570
       0.863        0.000      163.348     1197.570
       0.864        0.000      163.348     1197.570
       0.864        0.000      163.348     1197.570
       0.864        0.000      163.348     1197.570
       0.865        0.000      163.348     1197.570
       0.865        0.000      163.348     1197.570
       0.865        0.000      163.348     1197.570
       0.870        0.000      163.348     1197.570
       0.870       32.547      163.348     1197.570
       0.870        0.000      163.348     1197.570
       0.871        0.000      163.348     1197.570
       0.871        0.000      163.348     1197.570
       0.871        0.000      163.348     1197.570
       0.872        0.000      163.348     1197.570
       0.872        0.000      163.348     1197.570
       0.872        0.000      163.348     1197.570
       0.873        0.000      163.348     1197.570
       0.873        0.000      163.348     1197.570
       0.873        0.000      163.348     1197.570
       0.873        0.000      163.348     1197.570
       0.878        0.000      163.348     1197.570
       0.878        0.000      163.348     1197.570
       0.878        0.000      163.348     1197.570
       0.879        0.000      163.348     1197.570
       0.879        0.000      163.348     1197.570
       0.879        0.000      163.348     1197.570
       0.881        0.000      163.348     1197.570
       0.881        0.000      163.348     1197.570
       0.882        0.000      163.348     1197.570
       0.882        0.000      163.348     1197.570
       0.882        0.000      163.348     1197.570
       0.883        0.000      163.348     1197.570
       0.883        0.000      163.348     1197.570
       0.883        0.000      163.348     1197.570
       0.884        0.000      163.348     1197.570
       0.890        0.000      163.348     1197.570
       0.890        0.000      163.348     1197.570
       0.890        0.000      163.348     1197.570
       0.891        0.000      163.348     1197.570
       0.891        0.000      163.348     1197.570
       0.891       32.587      163.348     1197.570
       0.892        0.000      163.348     1197.570
       0.892        0.000      163.348     1197.570
       0.892        0.000      163.348     1197.570
       0.893        0.000      163.348     1197.570
       0.893        0.000      163.348     1197.570
       0.893        0.000      163.348     1197.570
       0.896        0.000      163.348     1197.570
       0.896        0.000      163.348     1197.570
       0.897        0.000      163.348     1197.570
       0.897        0.000      163.348     1197.570
       0.897        0.000      163.348     1197.570
       0.901        0.000      163.348     1197.570
       0.901        0.000      163.348     1197.570
       0.901        0.000      163.348     1197.570
       0.902        0.000      163.348     1197.570
       0.902        0.000      163.348     1197.570
       0.902        0.000      163.348     1197.570
       0.903        0.000      163.348     1197.570
       0.903        0.000      163.348     1197.570
       0.903        0.000      163.348     1197.570
       0.904        0.000      163.348     1197.570
       0.904        0.000      163.348     1197.570
       0.904        0.000      163.348     1197.570
       0.905        0.000      163.348     1197.570
       0.905        0.000      163.348     1197.570
       0.905        0.000      163.348     1197.570
       0.910        0.000      163.348     1197.570
       0.910        0.000      163.348     1197.570
       0.910        0.000      163.348     1197.570
       0.910        0.000      163.348     1197.570
       0.911       32.552      163.348     1197.570
       0.911        0.000      163.348     1197.570
       0.911        0.000      163.348     1197.570
       0.912        0.000      163.348     1197.570
       0.912        0.000      163.348     1197.570
       0.914        0.000      163.348     1197.570
       0.914        0.000      163.348     1197.570
       0.914        0.000      163.348     1197.570
       0.914        0.000      163.348     1197.570
       0.915        0.000      163.348     1197.570
       0.915        0.000      163.348     1197.570
       0.918        0.000      163.348     1197.570
       0.918        0.000      163.348     1197.570
       0.918        0.000      163.348     1197.570
       0.919        0.000      163.348     1197.570
       0.919        0.000      163.348     1197.570
       0.919        0.000      163.348     1197.570
       0.920        0.000      163.348     1197.570
       0.920        0.000      163.348     1197.570
       0.920        0.000      163.348     1197.570
       0.920        0.000      163.348     1197.570
       0.925        0.000      163.348     1197.570
       0.925        0.000      163.348     1197.570
       0.925        0.000      163.348     1197.570
       0.926        0.000      163.348     1197.570
       0.926        0.000      163.348     1197.570
       0.929        0.000      163.348     1197.570
       0.929        0.000      163.348     1197.570
       0.930        0.000      163.348     1197.570
       0.930        0.000      163.348     1197.570
       0.930        0.000      163.348     1197.570
       0.930        0.000      163.348     1197.570
       0.931       32.472      163.348     1197.570
       0.931        0.000      163.348     1197.570
       0.931        0.000      163.348     1197.570
       0.932        0.000      163.348     1197.570
       0.932        0.000      163.348     1197.570
       0.934        0.000      163.348     1197.570
       0.935        0.000      163.348     1197.570
       0.935        0.000      163.348     1197.570
       0.935        0.000      163.348     1197.570
       0.936        0.000      163.348     1197.570
       0.936        0.000      163.348     1197.570
       0.939        0.000      163.348     1197.570
       0.940        0.000      163.348     1197.570
       0.940        0.000      163.348     1197.570
       0.940        0.000      163.348     1197.570
       0.941        0.000      163.348     1197.570
       0.942        0.000      163.348     1197.570
       0.942        0.000      163.348     1197.570
       0.942        0.000      163.348     1197.570
       0.943        0.000      163.348     1197.570
       0.943        0.000      163.348     1197.570
       0.943        0.000      163.348     1197.570
       0.943        0.000      163.348     1197.570
       0.944        0.000      163.348     1197.570
       0.944        0.000      163.348     1197.570
       0.944        0.000      163.348     1197.570
       0.945        0.000      163.348     1197.570
       0.945        0.000      163.348     1197.570
       0.945        0.000      163.348     1197.570
       0.953        0.000      163.348     1197.570
       0.953        0.000      163.348     1197.570
       0.957        0.000      163.348     1197.570
       0.957        0.000      163.348     1197.570
       0.958        0.000      163.348     1197.570
       0.958        0.000      163.348     1197.570
       0.958        0.000      163.348     1197.570
       0.959        0.000      163.348     1197.570
       0.959        0.000      163.348     1197.570
       0.959        0.000      163.348     1197.570
       0.960        5.521      163.348     1197.570
       0.962        0.000      163.348     1197.570
       0.962        0.000      163.348     1197.570
       0.962        0.000      163.348     1197.570
       0.962        0.000      163.348     1197.570
       0.963        0.000      163.348     1197.570
       0.963        0.000      163.348     1197.570
       0.963        0.000      163.348     1197.570
       0.964        0.000      163.348     1197.570
       0.970        0.000      163.348     1197.570
       0.970        0.000      163.348     1197.570
       0.970        0.000      163.348     1197.570
       0.971        0.000      163.348     1197.570
       0.971        0.000      163.348     1197.570
       0.971        0.000      163.348     1197.570
       0.972        0.000      163.348     1197.570
       0.972        0.000      163.348     1197.570
       0.975        0.000      163.348     1197.570
       0.975        0.000      163.348     1197.570
       0.975        0.000      163.348     1197.570
       0.976        0.000      163.348     1197.570
       0.976        0.000      163.348     1197.570
       0.976        0.000      163.348     1197.570
       0.977        0.000      163.348     1197.570
       0.977        0.000      163.348     1197.570
       0.980        0.000      163.348     1197.570
       0.980        0.000      163.348     1197.570
       0.981        0.000      163.348     1197.570
       0.982        0.000      163.348     1197.570
       0.982        0.000      163.348     1197.570
       0.982        0.000      163.348     1197.570
       0.983        0.000      163.348     1197.570
       0.983        0.000      163.348     1197.570
       0.983        0.000      163.348     1197.570
       0.984        0.000      163.348     1197.570
       0.984        0.000      163.348     1197.570
       0.984       32.389      163.348     1197.570
       0.985        0.000      163.348     1197.570
       0.985        0.000      163.348     1197.570
       0.985        0.000      163.348     1197.570
       0.990        0.000      163.348     1197.570
       0.991        0.000      163.348     1197.570
       0.991        0.000      163.348     1197.570
       0.991        0.000      163.348     1197.570
       0.994        0.000      163.348     1197.570
       0.994        0.000      163.348     1197.570
       0.999        0.000      163.348     1197.570
       0.999        0.000      163.348     1197.570
       1.000        0.000      163.348     1197.570
       1.000        0.000      163.348     1197.570
       1.000        0.000      163.348     1197.570
       1.001        0.000      163.348     1197.570
       1.005        0.000      163.348     1197.570
       1.005        0.000      163.348     1197.570
       1.006        0.000      163.348     1197.570
       1.006        0.000      163.348     1197.570
       1.006        0.000      163.348     1197.570
       1.006        0.000      163.348     1197.570
       1.007        0.000      163.348     1197.570
       1.007        0.000      163.348     1197.570
       1.008        0.000      163.348     1197.570
       1.008        0.000      163.348     1197.570
       1.008        0.000      163.348     1197.570
       1.009        0.000      163.348     1197.570
       1.009        0.000      163.348     1197.570
       1.013        0.000      163.348     1197.570
       1.013        0.000      163.348     1197.570
       1.014        0.000      163.348     1197.570
       1.014       32.434      163.348     1197.570
       1.014        0.000      163.348     1197.570
       1.014        0.000      163.348     1197.570
       1.015        0.000      163.348     1197.570
       1.016        0.000      163.348     1197.570
       1.016        0.000      163.348     1197.570
       1.016        0.000      163.348     1197.570
       1.017        0.000      163.348     1197.570
       1.017        0.000      163.348     1197.570
       1.017        0.000      163.348     1197.570
       1.021        0.000      163.348     1197.570
       1.021        0.000      163.348     1197.570
       1.022        0.000      163.348     1197.570
       1.022        0.000      163.348     1197.570
       1.022        0.000      163.348     1197.570
       1.023        0.000      163.348     1197.570
       1.023        0.000      163.348     1197.570
       1.023        0.000      163.348     1197.570
       1.024        0.000      163.348     1197.570
       1.024        0.000      163.348     1197.570
       1.024        0.000      163.348     1197.570
       1.025        0.000      163.348     1197.570
       1.029        0.000      163.348     1197.570
       1.029        0.000      163.348     1197.570
       1.030        0.000      163.348     1197.570
       1.030        0.000      163.348     1197.570
       1.030        0.000      163.348     1197.570
       1.031        0.000      163.348     1197.570
       1.031        0.000      163.348     1197.570
       1.031        0.000      163.348     1197.570
       1.032        0.000      163.348     1197.570
       1.032       32.623      163.348     1197.570
       1.032        0.000      163.348     1197.570
       1.032        0.000      163.348     1197.570
       1.033        0.000      163.348     1197.570
       1.033        0.000      163.348     1197.570
       1.033        0.000      163.348     1197.570
       1.038        0.000      163.348     1197.570
       1.038        0.000      163.348     1197.570
       1.038        0.000      163.348     1197.570
       1.039        0.000      163.348     1197.570
       1.040        0.000      163.348     1197.570
       1.040        0.000      163.348     1197.570
       1.042        0.000      163.348     1197.570
       1.046        0.000      163.348     1197.570
       1.046        0.000      163.348     1197.570
       1.046        0.000      163.348     1197.570
       1.046        0.000      163.348     1197.570
       1.047        0.000      163.348     1197.570
       1.047        0.000      163.348     1197.570
       1.047        0.000      163.348     1197.570
       1.048        0.000      163.348     1197.570
       1.048        0.000      163.348     1197.570
       1.048        0.000      163.348     1197.570
       1.049        0.000      163.348     1197.570
       1.050        0.000      163.348     1197.570
       1.050        0.000      163.348     1197.570
       1.050        0.000      163.348     1197.570
       1.050       32.589      163.348     1197.570
       1.051        0.000      163.348     1197.570
       1.051        0.000      163.348     1197.570
       1.051        0.000      163.348     1197.570
       1.052        0.000      163.348     1197.570
       1.052        0.000      163.348     1197.570
       1.052        0.000      163.348     1197.570
       1.053        0.000      163.348     1197.570
       1.053        0.000      163.348     1197.570
       1.053        0.000      163.348     1197.570
       1.058        0.000      163.348     1197.570
       1.058        0.000      163.348     1197.570
       1.058        0.000      163.348     1197.570
       1.059        0.000      163.348     1197.570
       1.059        0.000      163.348     1197.570
       1.059        0.000      163.348     1197.570
       1.059        0.000      163.348     1197.570
       1.062       31.669      163.348     1197.570
       1.062        0.000      163.348     1197.570
       1.063        0.000      163.348     1197.570
       1.063        0.000      163.348     1197.570
       1.063        0.000      163.348     1197.570
       1.064        0.000      163.348     1197.570
       1.064        0.000      163.348     1197.570
       1.064        0.000      163.348     1197.570
       1.065        0.000      163.348     1197.570
       1.065        0.000      163.348     1197.570
       1.065        0.000      163.348     1197.570
       1.069        0.000      163.348     1197.570
       1.070        0.000      163.348     1197.570
       1.070        0.000      163.348     1197.570
       1.071        0.000      163.348     1197.570
       1.071        0.000      163.348     1197.570
       1.071        0.000      163.348     1197.570
       1.071        0.000      163.348     1197.570
       1.072        0.000      163.348     1197.570
       1.072        0.000      163.348     1197.570
       1.072        0.000      163.348     1197.570
       1.073        0.000      163.348     1197.570
       1.073        0.000      163.348     1197.570
       1.073        0.000      163.348     1197.570
       1.078        0.000      163.348     1197.570
       1.078        0.000      163.348     1197.570
       1.078        0.000      163.348     1197.570
       1.079        0.000      163.348     1197.570
       1.079        0.000      163.348     1197.570
       1.080        0.000      163.348     1197.570
       1.082        0.000      163.348     1197.570
       1.082        0.000      163.348     1197.570
       1.083        0.000      163.348     1197.570
       1.083       32.397      163.348     1197.570
       1.083        0.000      163.348     1197.570
       1.084        0.000      163.348     1197.570
       1.084        0.000      163.348     1197.570
       1.084        0.000      163.348     1197.570
       1.084        0.000      163.348     1197.570
       1.085        0.000      163.348     1197.570
       1.085        0.000      163.348     1197.570
       1.085        0.000      163.348     1197.570
       1.090        0.000      163.348     1197.570
       1.090        0.000      163.348     1197.570
       1.090        0.000      163.348     1197.570
       1.091        0.000      163.348     1197.570
       1.091        0.000      163.348     1197.570
       1.091        0.000      163.348     1197.570
       1.092        0.000      163.348     1197.570
       1.092        0.000      163.348     1197.570
       1.092        0.000      163.348     1197.570
       1.093        0.000      163.348     1197.570
       1.093        0.000      163.348     1197.570
       1.093        0.000      163.348     1197.570
       1.098        0.000      163.348     1197.570
       1.098        0.000      163.348     1197.570
       1.098        0.000      163.348     1197.570
       1.098        0.000      163.348     1197.570
       1.099        0.000      163.348     1197.570
       1.100        0.000      163.348     1197.570
       1.101        0.000      163.348     1197.570
       1.102        0.000      163.348     1197.570
       1.102        0.000      163.348     1197.570
       1.102        0.000      163.348     1197.570
       1.103        0.000      163.348     1197.570
       1.103        0.000      163.348     1197.570
       1.103        0.000      163.348     1197.570
       1.104        0.000      163.348     1197.570
       1.104        0.000      163.348     1197.570
       1.104        0.000      163.348     1197.570
       1.105        0.000      163.348     1197.570
       1.105        0.000      163.348     1197.570
       1.105        0.000      163.348     1197.570
       1.110        0.000      163.348     1197.570
       1.110        0.000      163.348     1197.570
       1.113        0.000      163.348     1197.570
       1.113        0.000      163.348     1197.570
       1.113        0.000      163.348     1197.570
       1.113        0.000      163.348     1197.570
       1.114        0.000      163.348     1197.570
       1.114        0.000      163.348     1197.570
       1.114        0.000      163.348     1197.570
       1.115        0.000      163.348     1197.570
       1.115        0.000      163.348     1197.570
       1.115        0.000      163.348     1197.570
       1.118        0.000      163.348     1197.570
       1.118        0.000      163.348     1197.570
       1.118        0.000      163.348     1197.570
       1.119        0.000      163.348     1197.570
       1.119        0.000      163.348     1197.570
       1.119        0.000      163.348     1197.570
       1.120       32.607      163.348     1197.570
       1.120        0.000      163.348     1197.570
       1.120        0.000      163.348     1197.570
       1.125        0.000      163.348     1197.570
       1.126        0.000      163.348     1197.570
       1.126        0.000      163.348     1197.570
       1.126        0.000      163.348     1197.570
       1.127        0.000      163.348     1197.570
       1.127        0.000      163.348     1197.570
       1.127        0.000      163.348     1197.570
       1.128        0.000      163.348     1197.570
       1.128        0.000      163.348     1197.570
       1.129        0.000      163.348     1197.570
       1.129        0.000      163.348     1197.570
       1.130        0.000      163.348     1197.570
       1.131        0.000      163.348     1197.570
       1.131        0.000      163.348     1197.570
       1.131        0.000      163.348     1197.570
       1.139        0.000      163.348     1197.570
       1.140        0.000      163.348     1197.570
       1.140        0.000      163.348     1197.570
       1.142        0.000      163.348     1197.570
       1.146        0.000      163.348     1197.570
       1.146        0.000      163.348     1197.570
       1.146        0.000      163.348     1197.570
       1.146        0.000      163.348     1197.570
       1.147        0.000      163.348     1197.570
       1.147        0.000      163.348     1197.570
       1.147        0.000      163.348     1197.570
       1.148        0.000      163.348     1197.570
       1.148        0.000      163.348     1197.570
       1.148        0.000      163.348     1197.570
       1.149       32.578      163.348     1197.570
       1.149        0.000      163.348     1197.570
       1.151        0.000      163.348     1197.570
       1.152        0.000      163.348     1197.570
       1.152        0.000      163.348     1197.570
       1.152        0.000      163.348     1197.570
       1.153        0.000      163.348     1197.570
       1.153        0.000      163.348     1197.570
       1.153        0.000      163.348     1197.570
       1.158        0.000      163.348     1197.570
       1.158        0.000      163.348     1197.570
       1.158        0.000      163.348     1197.570
       1.158        0.000      163.348     1197.570
       1.159        0.000      163.348     1197.570
       1.159        0.000      163.348     1197.570
       1.159        0.000      163.348     1197.570
       1.160        0.000      163.348     1197.570
       1.160        0.000      163.348     1197.570
       1.160        0.000      163.348     1197.570
       1.161        0.000      163.348     1197.570
       1.162        0.000      163.348     1197.570
       1.163        0.000      163.348     1197.570
       1.163       32.204      163.348     1197.570
       1.163        0.000      163.348     1197.570
       1.164        0.000      163.348     1197.570
       1.164        0.000      163.348     1197.570
       1.164        0.000      163.348     1197.570
       1.165        0.000      163.348     1197.570
       1.165        0.000      163.348     1197.570
       1.165        0.000      163.348     1197.570
       1.170        0.000      163.348     1197.570
       1.170        0.000      163.348     1197.570
       1.170        0.000      163.348     1197.570
       1.171        0.000      163.348     1197.570
       1.171        0.000      163.348     1197.570
       1.171        4.070      163.348     1197.570
       1.174        0.000      163.348     1197.570
       1.174        0.000      163.348     1197.570
       1.174        0.000      163.348     1197.570
       1.175        0.000      163.348     1197.570
       1.175        0.000      163.348     1197.570
       1.175        0.000      163.348     1197.570
       1.178        0.000      163.348     1197.570
       1.178        0.000      163.348     1197.570
       1.178        0.000      163.348     1197.570
       1.179        0.000      163.348     1197.570
       1.179        0.000      163.348     1197.570
       1.179        0.000      163.348     1197.570
       1.180        0.000      163.348     1197.570
       1.180        0.000      163.348     1197.570
       1.181        0.000      163.348     1197.570
       1.182        0.000      163.348     1197.570
       1.182        0.000      163.348     1197.570
       1.182        0.000      163.348     1197.570
       1.186        0.000      163.348     1197.570
       1.186        0.000      163.348     1197.570
       1.186        0.000      163.348     1197.570
       1.187        0.000      163.348     1197.570
       1.187        0.000      163.348     1197.570
       1.187        0.000      163.348     1197.570
       1.188        0.000      163.348     1197.570
       1.190        0.000      163.348     1197.570
       1.190        0.000      163.348     1197.570
       1.190        0.000      163.348     1197.570
       1.192        0.000      163.348     1197.570
       1.192        0.000      163.348     1197.570
       1.194        0.000      163.348     1197.570
       1.194        0.000      163.348     1197.570
       1.194        0.000      163.348     1197.570
       1.195        0.000      163.348     1197.570
       1.195        0.000      163.348     1197.570
       1.195        0.000      163.348     1197.570
       1.196       32.029      163.348     1197.570
       1.196        0.000      163.348     1197.570
       1.196        0.000      163.348     1197.570
       1.196        0.000      163.348     1197.570
       1.197        0.000      163.348     1197.570
       1.197        0.000      163.348     1197.570
       1.197        0.000      163.348     1197.570
       1.207        0.000      163.348     1197.570
       1.207        0.000      163.348     1197.570
       1.207        0.000      163.348     1197.570
       1.208        0.000      163.348     1197.570
       1.208        0.000      163.348     1197.570
       1.208        0.000      163.348     1197.570
       1.208        0.000      163.348     1197.570
       1.209        0.000      163.348     1197.570
       1.209        0.000      163.348     1197.570
       1.209        0.000      163.348     1197.570
       1.213        0.000      163.348     1197.570
       1.213        0.000      163.348     1197.570
       1.213        0.000      163.348     1197.570
       1.216        0.000      163.348     1197.570
       1.216        0.000      163.348     1197.570
       1.216        0.000      163.348     1197.570
       1.217        0.000      163.348     1197.570
       1.217        0.000      163.348     1197.570
       1.217        0.000      163.348     1197.570
       1.221        0.000      163.348     1197.570
       1.222        0.000      163.348     1197.570
       1.222        0.000      163.348     1197.570
       1.222        0.000      163.348     1197.570
       1.223        0.000      163.348     1197.570
       1.223        0.000      163.348     1197.570
       1.223       32.585      163.348     1197.570
       1.224        0.000      163.348     1197.570
       1.224        0.000      163.348     1197.570
       1.224        0.000      163.348     1197.570
       1.225        0.000      163.348     1197.570
       1.225        0.000      163.348     1197.570
       1.225        0.000      163.348     1197.570
       1.229        0.000      163.348     1197.570
       1.230        0.000      163.348     1197.570
       1.230        0.000      163.348     1197.570
       1.230        0.000      163.348     1197.570
       1.231        0.000      163.348     1197.570
       1.231        0.000      163.348     1197.570
       1.231        0.000      163.348     1197.570
       1.232        0.000      163.348     1197.570
       1.232        0.000      163.348     1197.570
       1.232        0.000      163.348     1197.570
       1.233        0.000      163.348     1197.570
       1.234        0.000      163.348     1197.570
       1.234        0.000      163.348     1197.570
       1.234        0.000      163.348     1197.570
       1.235        0.000      163.348     1197.570
       1.235        0.000      163.348     1197.570
       1.238        0.000      163.348     1197.570
       1.238        0.000      163.348     1197.570
       1.238        0.000      163.348     1197.570
       1.239        0.000      163.348     1197.570
       1.239        0.000      163.348     1197.570
       1.239        0.000      163.348     1197.570
       1.240        0.000      163.348     1197.570
       1.240        0.000      163.348     1197.570
       1.240        0.000      163.348     1197.570
       1.246        1.898      163.348     1197.570
       1.246        0.000      163.348     1197.570
       1.246        0.000      163.348     1197.570
       1.246        0.000      163.348     1197.570
       1.247        0.000      163.348     1197.570
       1.247        0.000      163.348     1197.570
       1.247        0.000      163.348     1197.570
       1.248        0.000      163.348     1197.570
       1.248        0.000      163.348     1197.570
       1.248        0.000      163.348     1197.570
       1.249        0.000      163.348     1197.570
       1.249        0.000      163.348     1197.570
       1.253        0.000      163.348     1197.570
       1.253        0.000      163.348     1197.570
       1.254        0.000      163.348     1197.570
       1.254        0.000      163.348     1197.570
       1.254        0.000      163.348     1197.570
       1.255        0.000      163.348     1197.570
       1.255        0.000      163.348     1197.570
       1.255        0.000      163.348     1197.570
       1.256        0.000      163.348     1197.570
       1.256        0.000      163.348     1197.570
       1.256        0.000      163.348     1197.570
       1.256        0.000      163.348     1197.570
       1.257        0.000      163.348     1197.570
       1.257        0.000      163.348     1197.570
       1.257        0.000      163.348     1197.570
       1.261        0.000      163.348     1197.570
       1.262        0.000      163.348     1197.570
       1.262        0.000      163.348     1197.570
       1.262        0.000      163.348     1197.570
       1.263        0.000      163.348     1197.570
       1.266        0.000      163.348     1197.570
       1.266        0.000      163.348     1197.570
       1.266        0.000      163.348     1197.570
       1.267        0.000      163.348     1197.570
       1.267        0.000      163.348     1197.570
       1.267        0.000      163.348     1197.570
       1.267        0.000      163.348     1197.570
       1.269        0.000      163.348     1197.570
       1.270        0.000      163.348     1197.570
       1.270       31.119      163.348     1197.570
       1.271        0.000      163.348     1197.570
       1.271        0.000      163.348     1197.570
       1.273        0.000      163.348     1197.570
       1.274        0.000      163.348     1197.570
       1.274        0.000      163.348     1197.570
       1.274        0.000      163.348     1197.570
       1.274        0.000      163.348     1197.570
       1.276        0.000      163.348     1197.570
       1.276        0.000      163.348     1197.570
       1.276        0.000      163.348     1197.570
       1.277        0.000      163.348     1197.570
       1.277        0.000      163.348     1197.570
       1.277        0.000      163.348     1197.570
       1.279        0.000      163.348     1197.570
       1.280        0.000      163.348     1197.570
       1.280        0.000      163.348     1197.570
       1.280        0.000      163.348     1197.570
       1.283        0.000      163.348     1197.570
       1.284        0.000      163.348     1197.570
       1.284        0.000      163.348     1197.570
       1.284        0.000      163.348     1197.570
       1.285        0.000      163.348     1197.570
       1.285        0.000      163.348     1197.570
       1.285        0.000      163.348     1197.570
       1.289        0.000      163.348     1197.570
       1.289        0.000      163.348     1197.570
       1.290        0.000      163.348     1197.570
       1.290        0.000      163.348     1197.570
       1.290        0.000      163.348     1197.570
       1.291        0.000      163.348     1197.570
       1.291        0.000      163.348     1197.570
       1.291       32.762      163.348     1197.570
       1.292        0.000      163.348     1197.570
       1.292        0.000      163.348     1197.570
       1.292        0.000      163.348     1197.570
       1.292        0.000      163.348     1197.570
       1.293        0.000      163.348     1197.570
       1.293        0.000      163.348     1197.570
       1.298        0.000      163.348     1197.570
       1.298        0.000      163.348     1197.570
       1.298        0.000      163.348     1197.570
       1.298        0.000      163.348     1197.570
       1.299        0.000      163.348     1197.570
       1.299        0.000      163.348     1197.570
       1.301        0.000      163.348     1197.570
       1.301        0.000      163.348     1197.570
       1.302        0.000      163.348     1197.570
       1.302        0.000      163.348     1197.570
       1.302        0.000      163.348     1197.570
       1.303        0.000      163.348     1197.570
